id,level,kind,zh,pinyin,en,status,reviewer,note
5d0715128f24622d,6,sentence,你别再妄想了！,Nǐ bié zài wàngxiǎng le!,Stop dreaming!,,,
25e7e33eab55f8f6,6,sentence,他喜欢炫耀自己的新车。,Tā xǐhuan xuànyào zìjǐ de xīn chē.,He likes to show off his new car.,,,
5418b015bb7d1845,6,sentence,宪法是国家的根本法律。,Xiànfǎ shì guójiā de gēnběn fǎlǜ.,The constitution is the fundamental law of a country.,,,
9baaf64820ac6ce5,6,sentence,请你陈述一下事情的经过。,Qǐng nǐ chénshù yíxià shìqing de jīngguò.,Please describe what happened.,,,
6ad932b72ac34868,6,sentence,这部电影很震撼。,Zhè bù diànyǐng hěn zhènhàn.,This film is very powerful.,,,
869c9dca4aa13546,6,sentence,他对外国人有偏见。,Tā duì wàiguórén yǒu piānjiàn.,He is prejudiced against foreigners.,,,
7cb51ae8a0699b4b,6,sentence,这座城市的夜景辉煌灿烂。,Zhè zuò chéngshì de yèjǐng huīhuáng cànlàn.,This city’s night view is brilliant and dazzling.,,,
9bf5a41f7b0339cc,6,sentence,别拖延了，马上开始吧。,"Bié tuōyán le, mǎshàng kāishǐ ba.",Stop delaying and start right away.,,,
0435b9562c02d70f,6,sentence,这个动作要循环做十次。,Zhège dòngzuò yào xúnhuán zuò shí cì.,Repeat this movement ten times.,,,
ac1e1ceee8d49178,6,sentence,听到好消息，她非常喜悦。,"Tīngdào hǎo xiāoxi, tā fēicháng xǐyuè.",She was overjoyed to hear the good news.,,,
0aa25a5342a1037c,6,sentence,妈妈牵着孩子的手过马路。,Māma qiānzhe háizi de shǒu guò mǎlù.,Mom held the child’s hand while crossing the road.,,,
96db2bcf4514670a,6,sentence,你冤枉他了，他没有偷东西。,"Nǐ yuānwang tā le, tā méiyǒu tōu dōngxi.",You wronged him; he didn’t steal anything.,,,
b847cf440e9568d2,6,sentence,做事不要太盲目。,Zuòshì búyào tài mángmù.,Don’t act too blindly.,,,
3cc72e47f7e10406,6,sentence,鸟儿在天空中自由地飞翔。,Niǎor zài tiānkōng zhōng zìyóu de fēixiáng.,Birds fly freely in the sky.,,,
e2eb14c8344173a6,6,sentence,我们要建设一个和谐的社会。,Wǒmen yào jiànshè yí ge héxié de shèhuì.,We want to build a harmonious society.,,,
fbe67f60885c9b58,6,sentence,记者揭露了这个秘密。,Jìzhě jiēlù le zhège mìmì.,The reporter exposed the secret.,,,
8ee305afd9dec4aa,6,sentence,这件衣服是棉花做的。,Zhè jiàn yīfu shì miánhua zuò de.,This piece of clothing is made of cotton.,,,
5012a6bb3bf806b8,6,sentence,猫捕捉到了一只老鼠。,Māo bǔzhuō dào le yì zhī lǎoshǔ.,The cat caught a mouse.,,,
36dcd3e194e6b0ad,6,sentence,这个古董值很多钱。,Zhège gǔdǒng zhí hěn duō qián.,This antique is worth a lot of money.,,,
18cc006ead85f36a,6,sentence,医生给他把了把脉搏。,Yīshēng gěi tā bǎ le bǎ màibó.,The doctor took his pulse.,,,
dbbae641b2029d1e,6,sentence,这个峡谷非常深。,Zhège xiágǔ fēicháng shēn.,This canyon is very deep.,,,
4426712dda24821a,6,sentence,最近他有点儿忧郁。,Zuìjìn tā yǒudiǎnr yōuyù.,He has been a bit depressed lately.,,,
d74bde31f3ecc305,6,sentence,他们之间有很深的恩怨。,Tāmen zhījiān yǒu hěn shēn de ēnyuàn.,There is a deep grudge between them.,,,
f8acfc2dd1f4a16e,6,sentence,我们呼吁大家保护环境。,Wǒmen hūyù dàjiā bǎohù huánjìng.,We call on everyone to protect the environment.,,,
5514a6451b76a2c4,6,sentence,奶奶整天唠叨个不停。,Nǎinai zhěngtiān láodao ge bùtíng.,Grandma nags all day long.,,,
051a07a802aa2327,6,sentence,他是我师傅的徒弟。,Tā shì wǒ shīfu de túdì.,He is my master’s apprentice.,,,
419cdcea3ef69d9b,6,sentence,这个比喻很恰当。,Zhège bǐyù hěn qiàdàng.,This metaphor is very apt.,,,
81ea4e1a2ff6008a,6,sentence,他的行为受到了谴责。,Tā de xíngwéi shòudào le qiǎnzé.,His behavior was condemned.,,,
33f13ec7855707e1,6,sentence,他莫名其妙地生气了。,Tā mòmíngqímiào de shēngqì le.,He got angry for no apparent reason.,,,
f7ee8c259c0b544c,6,sentence,火势蔓延得很快。,Huǒshì mànyán de hěn kuài.,The fire spread quickly.,,,
2b96ff6a2ce5109f,6,sentence,这里的景色非常壮观。,Zhèlǐ de jǐngsè fēicháng zhuàngguān.,The scenery here is magnificent.,,,
71b4380524e93d09,6,sentence,公司派遣他去国外工作。,Gōngsī pàiqiǎn tā qù guówài gōngzuò.,The company sent him to work abroad.,,,
8d270d57b851c902,6,sentence,他在门口徘徊了很久。,Tā zài ménkǒu páihuái le hěn jiǔ.,He paced back and forth at the door for a long time.,,,
d02403ed9cf3aa28,6,sentence,那场车祸让他瘫痪了。,Nà chǎng chēhuò ràng tā tānhuàn le.,That car accident left him paralyzed.,,,
8821a3fb7afff34c,6,sentence,他最近工作很忙碌。,Tā zuìjìn gōngzuò hěn mánglù.,He has been very busy with work lately.,,,
3ca371d4a701641b,6,sentence,这个歹徒被抓住了。,Zhège dǎitú bèi zhuāzhù le.,The gangster was caught.,,,
01e85a99b33d93da,6,sentence,洪水淹没了很多村庄。,Hóngshuǐ yānmò le hěn duō cūnzhuāng.,The flood submerged many villages.,,,
456b553fb4b99a1a,6,sentence,他对游戏上瘾了。,Tā duì yóuxì shàngyǐn le.,He is addicted to games.,,,
641c2c673df9e4a3,6,sentence,每个人都要坚守自己的岗位。,Měi ge rén dōu yào jiānshǒu zìjǐ de gǎngwèi.,Everyone must stick to their post.,,,
5842cb77f469e664,6,sentence,他跪在地上求她原谅。,Tā guì zài dìshang qiú tā yuánliàng.,He knelt on the ground begging her forgiveness.,,,
9c69b8901d90f517,6,sentence,海面上漂着白色的泡沫。,Hǎimiàn shang piāozhe báisè de pàomò.,White foam floats on the sea.,,,
bfa5a36bd8fcb19d,6,sentence,在陌生的地方要提高警惕。,Zài mòshēng de dìfang yào tígāo jǐngtì.,Stay alert in unfamiliar places.,,,
3ba5e0ca847c6254,6,sentence,工作了一天，我感到十分疲惫。,"Gōngzuò le yì tiān, wǒ gǎndào shífēn píbèi.","After a day of work, I feel exhausted.",,,
633d38ecc80d257b,6,sentence,她对食物很挑剔。,Tā duì shíwù hěn tiāoti.,She is picky about food.,,,
c1c551491ed678c0,6,sentence,这种液体是有毒的。,Zhè zhǒng yètǐ shì yǒudú de.,This liquid is poisonous.,,,
35e286b640436a05,6,sentence,墙上的油漆还没干。,Qiáng shang de yóuqī hái méi gān.,The paint on the wall hasn’t dried yet.,,,
3cd62029c2a72461,6,sentence,老师纠正了我的发音。,Lǎoshī jiūzhèng le wǒ de fāyīn.,The teacher corrected my pronunciation.,,,
67c42e878e607ba9,6,sentence,这次讨论的焦点是环境问题。,Zhè cì tǎolùn de jiāodiǎn shì huánjìng wèntí.,The focus of this discussion is environmental issues.,,,
5765894648ad208d,6,sentence,猛烈的风吹倒了大树。,Měngliè de fēng chuī dǎo le dà shù.,The violent wind blew down the big tree.,,,
7f6eaaf2e5085e04,6,sentence,医生解剖了这只动物。,Yīshēng jiěpōu le zhè zhī dòngwù.,The doctor dissected the animal.,,,
34e22d05a4493622,6,sentence,我想澄清一下这个误会。,Wǒ xiǎng chéngqīng yíxià zhège wùhuì.,I want to clear up this misunderstanding.,,,
b3ff67cf0a51ee41,6,sentence,医生发现他身体里有一个肿瘤。,Yīshēng fāxiàn tā shēntǐ lǐ yǒu yí ge zhǒngliú.,The doctor found a tumor in his body.,,,
d04f908e8ed52e63,6,sentence,这个孩子太顽皮了。,Zhège háizi tài wánpí le.,This child is too naughty.,,,
c4834281fa1bc779,6,sentence,他是我们学习的榜样。,Tā shì wǒmen xuéxí de bǎngyàng.,He is a role model for us to learn from.,,,
db6fe05eae5a80c3,6,sentence,他因为盗窃被判了三年。,Tā yīnwèi dàoqiè bèi pàn le sān nián.,He was sentenced to three years for theft.,,,
195551c18b0e3590,6,sentence,小心网络诈骗。,Xiǎoxīn wǎngluò zhàpiàn.,Beware of online fraud.,,,
e5033d03b4c2bd53,6,sentence,两队正在争夺冠军。,Liǎng duì zhèngzài zhēngduó guànjūn.,The two teams are competing for the championship.,,,
2f1b44bd7555fa3f,6,sentence,公园里有一座美丽的雕塑。,Gōngyuán lǐ yǒu yí zuò měilì de diāosù.,There is a beautiful sculpture in the park.,,,
93a122f66c1c57e8,6,sentence,木头能漂浮在水面上。,Mùtou néng piāofú zài shuǐmiàn shang.,Wood can float on water.,,,
36d69b51410ea972,6,sentence,这个游戏太消耗时间了。,Zhège yóuxì tài xiāohào shíjiān le.,This game takes up too much time.,,,
9cf9df165498fa61,6,sentence,广场上飘扬着一面红旗。,Guǎngchǎng shang piāoyángzhe yí miàn hóngqí.,A red flag is flying over the square.,,,
2ca0eb106a72b927,6,sentence,他鞠躬向观众表示感谢。,Tā jūgōng xiàng guānzhòng biǎoshì gǎnxiè.,He bowed to thank the audience.,,,
575dd4b3b0fb4fdb,6,sentence,睡觉前请把灯熄灭。,Shuìjiào qián qǐng bǎ dēng xīmiè.,Please put out the light before going to sleep.,,,
0cbd26e451f947bb,6,sentence,海边有很多贝壳。,Hǎibiān yǒu hěn duō bèiké.,There are many shells on the beach.,,,
0afc2035df337856,6,sentence,我们之间有一些分歧。,Wǒmen zhījiān yǒu yìxiē fēnqí.,There are some differences between us.,,,
448b72b196fdf7fd,6,sentence,这座寺庙很古老。,Zhè zuò sìmiào hěn gǔlǎo.,This temple is very old.,,,
fb269ae477adcfd1,6,sentence,请饶恕我这一次。,Qǐng ráoshù wǒ zhè yí cì.,Please forgive me this once.,,,
3c8ae60eec8376d9,6,sentence,他家的生活很富裕。,Tā jiā de shēnghuó hěn fùyù.,His family lives a wealthy life.,,,
d0bf2f727a021e11,6,sentence,她的反应有点儿迟钝。,Tā de fǎnyìng yǒudiǎnr chídùn.,Her reactions are a bit slow.,,,
997174a8aa82f76a,6,sentence,我们将竭尽全力帮助你。,Wǒmen jiāng jiéjìn quánlì bāngzhù nǐ.,We will do everything we can to help you.,,,
dc823f3429a1de11,6,sentence,作者描绘了一幅美丽的画面。,Zuòzhě miáohuì le yì fú měilì de huàmiàn.,The author depicted a beautiful scene.,,,
9088fcdf5ed1a87a,6,sentence,这把刀非常锋利。,Zhè bǎ dāo fēicháng fēnglì.,This knife is very sharp.,,,
806a0d17bbfa8e4d,6,sentence,阳光灿烂，天气真好。,"Yángguāng cànlàn, tiānqì zhēn hǎo.",The sun is shining brightly; the weather is great.,,,
e311bedd6ef3dd49,6,sentence,千万别糟蹋粮食。,Qiānwàn bié zāotà liángshi.,Never waste food.,,,
156b728e5dbd5aa9,6,sentence,天上的星星在闪烁。,Tiān shang de xīngxing zài shǎnshuò.,The stars are twinkling in the sky.,,,
be0c4b6fb9a8606e,6,sentence,我终于领悟了老师的意思。,Wǒ zhōngyú lǐngwù le lǎoshī de yìsi.,I finally understood what the teacher meant.,,,
01cd5635b5087bac,6,sentence,他的脸色很苍白。,Tā de liǎnsè hěn cāngbái.,His face is very pale.,,,
572ac7e34515993a,6,sentence,请把文件储存在电脑里。,Qǐng bǎ wénjiàn chǔcún zài diànnǎo lǐ.,Please store the file on the computer.,,,
b9d924a05b9640d2,6,sentence,沐浴之后，我感觉很舒服。,"Mùyù zhīhòu, wǒ gǎnjué hěn shūfu.","After a bath, I feel very comfortable.",,,
a5b616eba182be8f,6,sentence,这只猫动作很敏捷。,Zhè zhī māo dòngzuò hěn mǐnjié.,This cat moves very nimbly.,,,
de5a6a294bb53dd2,6,sentence,不要混淆这两个概念。,Búyào hùnxiáo zhè liǎng ge gàiniàn.,Don’t confuse these two concepts.,,,
f641f9746669d056,6,sentence,这些鸟每年秋天迁徙到南方。,Zhèxiē niǎo měi nián qiūtiān qiānxǐ dào nánfāng.,These birds migrate south every autumn.,,,
691e90d0b1096a06,6,sentence,这里的土壤非常肥沃。,Zhèlǐ de tǔrǎng fēicháng féiwò.,The soil here is very fertile.,,,
aa681cb6623e819b,6,sentence,草原十分辽阔。,Cǎoyuán shífēn liáokuò.,The grassland is vast.,,,
bedd26e6cd7a5f4d,6,sentence,他的观察力很敏锐。,Tā de guānchá lì hěn mǐnruì.,His powers of observation are very keen.,,,
6709863a2e029454,6,sentence,他经历了很多挫折。,Tā jīnglì le hěn duō cuòzhé.,He has experienced many setbacks.,,,
0776b8c9d66c679a,6,sentence,我不同意，我要反驳他。,"Wǒ bù tóngyì, wǒ yào fǎnbó tā.",I disagree; I want to refute him.,,,
2a5cf6eb128f86d8,6,sentence,他拄着拐杖慢慢地走。,Tā zhǔzhe guǎizhàng mànmàn de zǒu.,He walked slowly leaning on a cane.,,,
ed9bf85f67025b46,6,sentence,马在草原上奔驰。,Mǎ zài cǎoyuán shang bēnchí.,Horses gallop across the grassland.,,,
31e52b0c0853ef25,6,sentence,他过着奢侈的生活。,Tā guòzhe shēchǐ de shēnghuó.,He lives an extravagant life.,,,
12109b50e6af7e92,6,sentence,奶奶在给我缝衣服。,Nǎinai zài gěi wǒ féng yīfu.,Grandma is sewing clothes for me.,,,
772303462216c063,6,sentence,他昏迷了很久才苏醒过来。,Tā hūnmí le hěn jiǔ cái sūxǐng guòlái.,He was unconscious for a long time before he came to.,,,
efadd64b67d193aa,6,sentence,他的身体僵硬得动不了。,Tā de shēntǐ jiāngyìng de dòng bu liǎo.,His body is so stiff he can’t move.,,,
3ef4ecea344db20f,6,sentence,打了针，我就有免疫力了。,"Dǎ le zhēn, wǒ jiù yǒu miǎnyì lì le.","After the injection, I have immunity.",,,
95f9dc6e909a042b,6,sentence,在宇宙中，人类是渺小的。,"Zài yǔzhòu zhōng, rénlèi shì miǎoxiǎo de.","In the universe, humankind is tiny.",,,
0c116212de15dd19,6,sentence,他欠了很多债。,Tā qiàn le hěn duō zhài.,He owes a lot of debt.,,,
4090e8252d984314,6,sentence,君子说话算话。,Jūnzǐ shuōhuà suànhuà.,A gentleman keeps his word.,,,
895773b3474c5d56,6,sentence,今天的晚饭很丰盛。,Jīntiān de wǎnfàn hěn fēngshèng.,Tonight’s dinner is sumptuous.,,,
6401afb9793dd748,6,sentence,他住在一个偏僻的小村子里。,Tā zhù zài yí ge piānpì de xiǎo cūnzi lǐ.,He lives in a remote little village.,,,
57a22678ddc32aac,6,sentence,开幕式非常隆重。,Kāimùshì fēicháng lóngzhòng.,The opening ceremony was very grand.,,,
9074009792b41e70,6,sentence,自行车生锈了。,Zìxíngchē shēngxiù le.,The bicycle has rusted.,,,
14058dd10088b65e,6,sentence,这里的风景很美，但太偏僻了。,"Zhèlǐ de fēngjǐng hěn měi, dàn tài piānpì le.","The scenery here is beautiful, but it is too remote.",,,
0a4f1d9b5440681b,6,sentence,这本杂志每月刊登一次。,Zhè běn zázhì měi yuè kāndēng yí cì.,This magazine is published once a month.,,,
373e032c0a23fd4f,6,sentence,整个城市被大雾笼罩着。,Zhěnggè chéngshì bèi dàwù lǒngzhàozhe.,The whole city is shrouded in thick fog.,,,
be6a03652b25e743,6,sentence,不要诽谤别人。,Búyào fěibàng biérén.,Don’t slander others.,,,
efd71529c6dd3fa2,6,sentence,老板逼迫他加班。,Lǎobǎn bīpò tā jiābān.,The boss forced him to work overtime.,,,
0eba6f5d5d0f7a95,6,sentence,我很钦佩他的勇气。,Wǒ hěn qīnpèi tā de yǒngqì.,I greatly admire his courage.,,,
fc9c24d13d70f79f,6,sentence,他的成绩非常卓越。,Tā de chéngjì fēicháng zhuóyuè.,His achievements are outstanding.,,,
4896317715a1c069,6,sentence,海上的波浪很大。,Hǎi shang de bōlàng hěn dà.,The waves on the sea are big.,,,
afad30f5db06e1ae,6,sentence,他的四肢都很有力。,Tā de sìzhī dōu hěn yǒulì.,All four of his limbs are strong.,,,
a49a2919f99dad4e,6,sentence,我衷心地感谢大家。,Wǒ zhōngxīn de gǎnxiè dàjiā.,I sincerely thank everyone.,,,
ea091f6bb9c07ac4,6,sentence,倘若明天下雨，我们就不去了。,"Tǎngruò míngtiān xiàyǔ, wǒmen jiù bú qù le.","If it rains tomorrow, we won’t go.",,,
b86a563f3596388c,6,sentence,他拔了一颗牙。,Tā bá le yì kē yá.,He had a tooth pulled.,,,
6fa3034aaad09ba3,6,sentence,狗的嗅觉非常灵敏。,Gǒu de xiùjué fēicháng língmǐn.,A dog’s sense of smell is very keen.,,,
1684245365537f6e,6,sentence,这个消息轰动了全国。,Zhège xiāoxi hōngdòng le quánguó.,The news caused a sensation across the country.,,,
ddf7fce5c513eec4,6,scenario,今天的题目是：人工智能会让人类的生活更好吗？你先说说你的看法。,Jīntiān de tímù shì: réngōng zhìnéng huì ràng rénlèi de shēnghuó gèng hǎo ma? Nǐ xiān shuōshuo nǐ de kànfǎ.,Today’s topic: will AI make human life better? Give your view first.,,,
1b3200d601464be4,6,grammar,这个办法固然好，但是成本太高。,"Zhè ge bànfǎ gùrán hǎo, dànshì chéngběn tài gāo.","This method is admittedly good, but the cost is too high.",,,
1a96be155a7fad0f,6,grammar,哪怕只有一点希望，我们也不放弃。,"Nǎpà zhǐyǒu yìdiǎn xīwàng, wǒmen yě bú fàngqì.","Even if there is only a sliver of hope, we won’t give up.",,,
fb60de1d31e46d7d,6,grammar,早点出发，以免堵车。,"Zǎo diǎn chūfā, yǐmiǎn dǔchē.",Leave early to avoid the traffic.,,,
727a1be5c363b681,6,grammar,不管成功还是失败，都值得尝试。,"Bùguǎn chénggōng háishi shībài, dōu zhíde chángshì.","Whether it succeeds or fails, it is worth trying.",,,
ff30aa23741d8c99,6,grammar,这件事非你去不可。,Zhè jiàn shì fēi nǐ qù bùkě.,This is something you must go and do yourself.,,,
281f62c26facac37,6,grammar,他说的无非是那几句老话。,Tā shuō de wúfēi shì nà jǐ jù lǎohuà.,What he says is nothing more than the same old lines.,,,
2873f16321853b62,6,grammar,总而言之，这次合作非常成功。,"Zǒng’éryánzhī, zhè cì hézuò fēicháng chénggōng.","In short, this collaboration was a great success.",,,
6ffc706d0b3ed7a0,6,grammar,与去年相比，今年的收入增加了一倍。,"Yǔ qùnián xiāngbǐ, jīnnián de shōurù zēngjiā le yí bèi.","Compared with last year, this year’s income doubled.",,,
cf917ce37ce30a29,6,grammar,听到这个消息，她不禁流下了眼泪。,"Tīngdào zhè ge xiāoxi, tā bùjīn liúxià le yǎnlèi.","Hearing the news, she couldn’t help but shed tears.",,,
6d627f80ac64db56,6,grammar,价格没问题。至于时间，我们再商量。,"Jiàgé méi wèntí. Zhìyú shíjiān, wǒmen zài shāngliang.","The price is fine. As for the timing, let’s discuss it further.",,,
