id,level,kind,zh,pinyin,en,status,reviewer,note
dcdd3b5c450b3787,biz,business-term,美元,měiyuán,US dollar,ok,claude:claude-opus-5,
86e7ba554eed12a0,biz,business-term,港币,gǎngbì,Hong Kong dollar,ok,claude:claude-opus-5,
c62a5980029654f7,biz,business-term,百分之,bǎi fēn zhī,percent (百分之二十 = 20%),fix,claude:claude-opus-5,"|bǎifēnzhī||Pinyin is written as a single unit, not spaced syllables."
9604743bcd0ba56c,biz,business-term,基点,jīdiǎn,basis point,ok,claude:claude-opus-5,
16729fb40af5af9b,biz,business-term,倍,bèi,times / multiple (三倍 = 3x),ok,claude:claude-opus-5,
ec11d9abcf5ad16c,biz,business-term,折扣,zhékòu,discount,ok,claude:claude-opus-5,
84c2f9831a57535d,biz,business-term,利率,lìlǜ,interest rate,ok,claude:claude-opus-5,
639de58eb608d490,biz,business-term,成本,chéngběn,cost,ok,claude:claude-opus-5,
bd8dbd5724735390,biz,business-term,预算,yùsuàn,budget,ok,claude:claude-opus-5,
462735c2fef33ed2,biz,business-term,大约,dàyuē,approximately,ok,claude:claude-opus-5,
9ae42421ec384cda,biz,business-phrase,三千万美元，大约两亿一千万人民币。,"Sānqiān wàn měiyuán, dàyuē liǎng yì yìqiān wàn rénmínbì.","Thirty million dollars, roughly 210 million RMB.",fix,claude:claude-opus-5,"|Sānqiān wàn měiyuán, dàyuē liǎng yì yīqiān wàn rénmínbì.||一 keeps its dictionary tone yī in pinyin (no written sandhi)."
27b4ffb53f039138,biz,business-phrase,估值打八折，我们就可以马上签。,"Gūzhí dǎ bā zhé, wǒmen jiù kěyǐ mǎshàng qiān.",A 20 percent discount on valuation and we can sign immediately.,ok,claude:claude-opus-5,
63d30f1a037d0771,biz,business-term,会议,huìyì,meeting,ok,claude:claude-opus-5,
dadfb69259014b73,biz,business-term,议程,yìchéng,agenda,ok,claude:claude-opus-5,
d9acdc65b1a82184,biz,business-term,会议纪要,huìyì jìyào,meeting minutes,ok,claude:claude-opus-5,
82e25d0a2a272f44,biz,business-term,跟进,gēnjìn,to follow up,ok,claude:claude-opus-5,
d0df6682f3e07232,biz,business-term,对接,duìjiē,to liaise / connect with a counterpart,ok,claude:claude-opus-5,
5efdce443b855a16,biz,business-term,落实,luòshí,to implement / nail down,ok,claude:claude-opus-5,
e0ff6ac57af5eb53,biz,business-term,推进,tuījìn,to push forward,ok,claude:claude-opus-5,
a95ea25c608d541b,biz,business-term,尽快,jǐnkuài,as soon as possible,ok,claude:claude-opus-5,
36f33adaf0942634,biz,business-term,确认,quèrèn,to confirm,ok,claude:claude-opus-5,
c7225dbf105eeed5,biz,business-term,附件,fùjiàn,attachment,ok,claude:claude-opus-5,
f1d00093dddf37d0,biz,business-term,时间表,shíjiānbiǎo,timeline,ok,claude:claude-opus-5,
81b430b696435180,biz,business-term,微信,Wēixìn,WeChat,ok,claude:claude-opus-5,
a88331a62078ce7c,biz,business-term,视频会议,shìpín huìyì,video call,ok,claude:claude-opus-5,
82764fc89a5822df,biz,business-term,时差,shíchā,time difference,ok,claude:claude-opus-5,
c222041bd70b5d58,biz,business-phrase,王总您好，附件是今天的会议纪要，请您确认。,"Wáng zǒng nín hǎo, fùjiàn shì jīntiān de huìyì jìyào, qǐng nín quèrèn.","Hello Mr Wang, attached are today’s minutes, please confirm.",ok,claude:claude-opus-5,
f74451c8c20b4bf0,biz,business-phrase,方便的话，我们下周三北京时间上午十点视频会议？,"Fāngbiàn de huà, wǒmen xià zhōusān Běijīng shíjiān shàngwǔ shí diǎn shìpín huìyì?","If convenient, a video call next Wednesday at 10 a.m. Beijing time?",fix,claude:claude-opus-5,"方便的话，我们下周三北京时间上午十点开个视频会议？|Fāngbiàn de huà, wǒmen xià zhōusān Běijīng shíjiān shàngwǔ shí diǎn kāi ge shìpín huìyì?||The sentence needs a verb; 开个视频会议 is the natural phrasing."
8f43e3fef2708104,biz,business-phrase,麻烦您加一下我的微信，方便后续对接。,"Máfan nín jiā yíxià wǒ de Wēixìn, fāngbiàn hòuxù duìjiē.",Please add my WeChat so we can coordinate going forward.,fix,claude:claude-opus-5,"|Máfan nín jiā yīxià wǒ de Wēixìn, fāngbiàn hòuxù duìjiē.||一 should keep dictionary tone yī in pinyin."
200eb20741ec293f,biz,business-phrase,我们尽快推进，争取月底前完成交割。,"Wǒmen jǐnkuài tuījìn, zhēngqǔ yuèdǐ qián wánchéng jiāogē.",We will push ahead quickly and aim to close before month-end.,ok,claude:claude-opus-5,
ee96b1f8f8bac3e2,biz,business-dialogue,李总，我们的报价是投前估值两亿美元，投资三千万。,"Lǐ zǒng, wǒmen de bàojià shì tóuqián gūzhí liǎng yì měiyuán, tóuzī sānqiān wàn.","Mr Li, our offer is 200 million pre-money, investing 30 million.",ok,claude:claude-opus-5,
c3d8bd81901817c9,biz,business-dialogue,坦白说，我们期望的估值是两亿五千万。,"Tǎnbái shuō, wǒmen qīwàng de gūzhí shì liǎng yì wǔqiān wàn.","Frankly, we were expecting 250 million.",ok,claude:claude-opus-5,
5ab338e6a246ea1d,biz,business-dialogue,估值我们可以再谈，但一倍优先清算权和一个董事会席位是底线。,"Gūzhí wǒmen kěyǐ zài tán, dàn yí bèi yōuxiān qīngsuànquán hé yí ge dǒngshìhuì xíwèi shì dǐxiàn.","Valuation is open, but a 1x liquidation preference and one board seat are our bottom line.",fix,claude:claude-opus-5,"|Gūzhí wǒmen kěyǐ zài tán, dàn yī bèi yōuxiān qīngsuànquán hé yī ge dǒngshìhuì xíwèi shì dǐxiàn.||Tone sandhi of 一 should not be written; use yī."
7dbde7e20573cbf3,biz,business-dialogue,席位没问题。清算权我们希望是不参与分配的。,Xíwèi méi wèntí. Qīngsuànquán wǒmen xīwàng shì bù cānyù fēnpèi de.,The seat is fine. On the preference we want non-participating.,ok,claude:claude-opus-5,
2eddeeac59ec9a78,biz,business-dialogue,可以。那估值我们折中，两亿两千五百万，怎么样？,"Kěyǐ. Nà gūzhí wǒmen zhézhōng, liǎng yì liǎngqiān wǔbǎi wàn, zěnmeyàng?",Agreed. Then let’s split the difference on valuation: 225 million?,ok,claude:claude-opus-5,
546dee1c757910a7,biz,business-dialogue,我们内部讨论一下，明天给您答复。,"Wǒmen nèibù tǎolùn yíxià, míngtiān gěi nín dáfù.",We will discuss internally and reply tomorrow.,fix,claude:claude-opus-5,"|Wǒmen nèibù tǎolùn yīxià, míngtiān gěi nín dáfù.||一 keeps dictionary tone: yīxià."
4f22429629c36c96,biz,business-dialogue,交割条件还剩两项：境外直接投资备案和工商变更。,Jiāogē tiáojiàn hái shèng liǎng xiàng: jìngwài zhíjiē tóuzī bèi’àn hé gōngshāng biàngēng.,Two conditions precedent remain: the ODI filing and the registry update.,ok,claude:claude-opus-5,
f0bc4001c3b19bd4,biz,business-dialogue,备案下周能拿到，工商变更大概需要十个工作日。,"Bèi’àn xià zhōu néng nádào, gōngshāng biàngēng dàgài xūyào shí ge gōngzuòrì.",The filing comes next week; the registry update needs about ten business days.,ok,claude:claude-opus-5,
a292d5c33f5e08ea,biz,business-dialogue,那我们先把资金打到托管账户，变更完成后释放。,"Nà wǒmen xiān bǎ zījīn dǎ dào tuōguǎn zhànghù, biàngēng wánchéng hòu shìfàng.",Then we will wire the funds to escrow and release them once the update is done.,ok,claude:claude-opus-5,
04e9f8886dc10fa4,biz,business-dialogue,同意。汇率按签约日计算，对吧？,"Tóngyì. Huìlǜ àn qiānyuē rì jìsuàn, duì ba?","Agreed. The exchange rate is fixed at the signing date, correct?",ok,claude:claude-opus-5,
a7c9185c254d7314,biz,business-dialogue,对。我今天把时间表发给大家，请确认。,"Duì. Wǒ jīntiān bǎ shíjiānbiǎo fā gěi dàjiā, qǐng quèrèn.",Correct. I will send the timeline today; please confirm.,ok,claude:claude-opus-5,
33073309bd8ee3d4,biz,business-dialogue,张总，感谢您抽时间。我们正在募集第三期美元基金，目标五亿。,"Zhāng zǒng, gǎnxiè nín chōu shíjiān. Wǒmen zhèngzài mùjí dì-sān qī měiyuán jījīn, mùbiāo wǔ yì.","Mr Zhang, thank you for your time. We are raising our third USD fund, targeting 500 million.",ok,claude:claude-opus-5,
2ed272b98b44841d,biz,business-dialogue,前两期的业绩怎么样？,Qián liǎng qī de yèjì zěnmeyàng?,How did the first two funds perform?,ok,claude:claude-opus-5,
b7b796e426c15e9d,biz,business-dialogue,一期已经全部退出，内部收益率百分之二十八，回报倍数三点二倍。,"Yī qī yǐjīng quánbù tuìchū, nèibù shōuyìlǜ bǎi fēn zhī èrshíbā, huíbào bèishù sān diǎn èr bèi.","Fund I is fully exited: 28 percent IRR, 3.2x.",ok,claude:claude-opus-5,
1868869caabf807c,biz,business-dialogue,管理费和业绩报酬呢？,Guǎnlǐfèi hé yèjì bàochou ne?,And the fees?,ok,claude:claude-opus-5,
7b2f857b06534f35,biz,business-dialogue,二和二十，门槛收益率百分之八。基石投资者可以享受费用优惠。,"Èr hé èrshí, ménkǎn shōuyìlǜ bǎi fēn zhī bā. Jīshí tóuzīzhě kěyǐ xiǎngshòu fèiyòng yōuhuì.","Two and twenty, eight percent hurdle. Anchor investors get a fee discount.",ok,claude:claude-opus-5,
f6b6458f9461ddb0,biz,business-dialogue,有意思。把材料发我，我们投委会下个月讨论。,"Yǒu yìsi. Bǎ cáiliào fā wǒ, wǒmen tóuwěihuì xià ge yuè tǎolùn.",Interesting. Send me the materials; our IC will discuss next month.,ok,claude:claude-opus-5,
a947b80e3b9631f3,biz,scenario,您好，我是王磊，很高兴认识您。您是哪家基金的？,"Nín hǎo, wǒ shì Wáng Lěi, hěn gāoxìng rènshi nín. Nín shì nǎ jiā jījīn de?","Hello, I am Wang Lei, pleased to meet you. Which fund are you with?",ok,claude:claude-opus-5,
e1fb599345f26f88,biz,scenario,张总让我先听听你们基金的情况。你们这期规模多大，主要投什么赛道？,"Zhāng zǒng ràng wǒ xiān tīngting nǐmen jījīn de qíngkuàng. Nǐmen zhè qī guīmó duō dà, zhǔyào tóu shénme sàidào?","Mr Zhang asked me to hear about your fund first. How big is this vintage, and which sectors do you back?",ok,claude:claude-opus-5,
f1cb9dcb12cb0c8b,biz,scenario,你们的条款清单我看了。估值太低了，而且我不太能接受一票否决权。,"Nǐmen de tiáokuǎn qīngdān wǒ kàn le. Gūzhí tài dī le, érqiě wǒ bú tài néng jiēshòu yí piào fǒujuéquán.","I have read your term sheet. The valuation is too low, and I cannot really accept a veto right.",fix,claude:claude-opus-5,"|Nǐmen de tiáokuǎn qīngdān wǒ kàn le. Gūzhí tài dī le, érqiě wǒ bù tài néng jiēshòu yī piào fǒujuéquán.||Tone sandhi should not be written: 不 and 一 keep dictionary tones."
87ac81376228a674,biz,scenario,数据室已经开放了。你们财务尽调主要想了解哪些方面？,Shùjùshì yǐjīng kāifàng le. Nǐmen cáiwù jìndiào zhǔyào xiǎng liǎojiě nǎxiē fāngmiàn?,The data room is open. Which areas does your financial diligence focus on?,ok,claude:claude-opus-5,
df26dc939358fb72,biz,scenario,我们过一下交割清单吧。目前还有哪些条件没有满足？,Wǒmen guò yíxià jiāogē qīngdān ba. Mùqián hái yǒu nǎxiē tiáojiàn méiyǒu mǎnzú?,Let’s go through the closing checklist. Which conditions are still outstanding?,fix,claude:claude-opus-5,|Wǒmen guò yīxià jiāogē qīngdān ba. Mùqián hái yǒu nǎxiē tiáojiàn méiyǒu mǎnzú?||一 keeps its dictionary tone in pinyin (yīxià).
be1480054d4c4b70,biz,scenario,来来来，签约成功，我先敬你一杯！,"Lái lái lái, qiānyuē chénggōng, wǒ xiān jìng nǐ yì bēi!","Come, come — the signing is done, let me toast you first!",fix,claude:claude-opus-5,"|Lái lái lái, qiānyuē chénggōng, wǒ xiān jìng nǐ yī bēi!||一 should be written yī, not sandhi yì."
